Label,Pixels
n02091635-otterhound,[211 204 197 ... 229 227 225]
n02091635-otterhound,[ 95 109 103 ... 255 252 252]
n02091635-otterhound,[112 111 111 ...  37  37  37]
n02091635-otterhound,[166 172 173 ...  98  92 100]
n02091635-otterhound,[ 49  27  18 ... 159 154 164]
n02091635-otterhound,[ 59  49  36 ... 123 117 117]
n02091635-otterhound,[107  80  63 ... 115 120 123]
n02091635-otterhound,[153 111  93 ...  99 107 108]
n02091635-otterhound,[ 31  26  26 ... 237 242 226]
n02091635-otterhound,[255 255 255 ... 252 252 251]
n02091635-otterhound,[ 59 119 105 ... 130  95 121]
n02091635-otterhound,[ 84  88  82 ... 163 137 102]
n02091635-otterhound,[160 156 154 ... 136 124 123]
n02091635-otterhound,[  0  10   0 ... 172 172   1]
n02091635-otterhound,[166 169 187 ...  94  97 101]
n02091635-otterhound,[123 121 124 ... 132 129 126]
n02091635-otterhound,[ 52  49  45 ... 125 125 125]
n02091635-otterhound,[ 59  56  56 ... 160 160 168]
n02086910-papillon,[ 81 190  34 ...  90  64  19]
n02086910-papillon,[41 43 48 ... 85 87 87]
n02086910-papillon,[ 57  59  60 ...  84 176 223]
n02086910-papillon,[100 103 107 ... 181 181 182]
n02086910-papillon,[ 43  86  97 ... 139 156 160]
n02086910-papillon,[ 5  8 16 ... 76 76 76]
n02086910-papillon,[47 54 61 ... 69 61 64]
n02086910-papillon,[ 55  60  68 ... 106 104 108]
n02086910-papillon,[102 102 102 ...  98  97  97]
n02086910-papillon,[ 2  2  2 ... 74 75 75]
n02086910-papillon,[ 96 181 155 ...  58  81  54]
n02086910-papillon,[204 204 205 ...   6   6   6]
n02086910-papillon,[ 0  0  0 ... 32 39 41]
n02086910-papillon,[165 165 165 ... 206 206 206]
n02086910-papillon,[252  58  60 ...  66  70 101]
n02086910-papillon,[51 51 51 ... 75 73 72]
n02086910-papillon,[74 77 75 ... 86 84 82]
n02086910-papillon,[ 1  1  1 ... 35 36 37]
n02086910-papillon,[207 207 206 ...  81  87  89]
n02086910-papillon,[166 167 169 ... 138 152 165]
n02086910-papillon,[212 212 212 ...  36  40  31]
n02086910-papillon,[ 93 139 103 ...  34  37  49]
n02086910-papillon,[84 84 85 ... 52 58 58]
n02086910-papillon,[76 73 71 ... 67 61 57]
n02086910-papillon,[93 93 93 ... 87 73 63]
n02086910-papillon,[67 65 63 ...  8  8  8]
n02086910-papillon,[54 56 58 ... 62 62 62]
n02086910-papillon,[175 172 169 ... 143 123 109]
n02086910-papillon,[60 61 61 ... 54 55 56]
n02086910-papillon,[  1   1   1 ... 162 151 149]
n02086910-papillon,[ 35  31  26 ... 111 110 110]
n02086910-papillon,[107 109 109 ... 139 155 172]
n02086910-papillon,[97 96 97 ... 66 64 67]
n02086910-papillon,[62 64 66 ... 80 80 86]
n02086910-papillon,[199 196 244 ... 119  88  60]
n02086910-papillon,[55 59 62 ... 83 81 75]
n02086910-papillon,[228 214 213 ...  92  80  82]
n02086910-papillon,[34 34 34 ... 41 41 41]
n02086910-papillon,[ 92  92  92 ... 175 182 186]
n02086910-papillon,[ 37  38  41 ... 178 182 174]
n02086910-papillon,[ 58  59  61 ... 117  82 101]
n02086910-papillon,[ 66  65  64 ... 102 120 104]
n02086910-papillon,[15 15 16 ... 52 42 42]
n02086910-papillon,[193 193 193 ... 162 158 157]
n02086910-papillon,[137 137 137 ...  70  69  68]
n02086910-papillon,[58 65 55 ... 49 39 38]
n02086910-papillon,[4 4 4 ... 4 4 4]
n02086910-papillon,[94 93 95 ... 80 21 42]
n02086910-papillon,[132 112 126 ... 138 171 139]
n02086910-papillon,[  9   8   7 ... 103  99  97]
n02086910-papillon,[183 170 162 ...  93  90  87]
n02086910-papillon,[ 36  36  37 ... 195 195 195]
n02086910-papillon,[  2   2   2 ... 155 167 161]
n02086910-papillon,[ 78  74  56 ... 136 131 128]
n02086910-papillon,[80 61 74 ... 78 77 86]
n02086910-papillon,[ 58  83  86 ... 125 133 139]
n02086910-papillon,[139 148 157 ... 214 221 211]
n02086910-papillon,[111 113 116 ... 144 138 118]
n02086910-papillon,[118 117 115 ...  91  91  83]
n02086910-papillon,[ 4  4  4 ... 71 61 71]
n02086910-papillon,[ 63  67  64 ... 170 180 165]
n02086910-papillon,[ 67  62  56 ... 123  64  31]
n02086910-papillon,[24 24 24 ... 65 62 59]
n02086910-papillon,[123 115 109 ... 143 146 147]
n02086910-papillon,[140 141 142 ... 218 216 216]
n02086910-papillon,[198 201 205 ... 228 230 231]
n02086910-papillon,[238 238 238 ...  62  84 107]
n02086910-papillon,[ 61  61  61 ... 147 156 161]
n02086910-papillon,[137 137 137 ... 121 121 121]
n02086910-papillon,[156 133 182 ...  26  23  16]
n02086910-papillon,[39 33 30 ... 28 30 31]
n02086910-papillon,[184 125 122 ... 122 119 118]
n02086910-papillon,[19 15 11 ... 69 70 73]
n02086910-papillon,[ 92  92  93 ... 159 157 157]
n02086910-papillon,[ 35  47  56 ... 203 209 178]
n02086910-papillon,[ 46  52  50 ... 110 108 111]
n02086910-papillon,[ 92  95  99 ... 142 145 151]
n02086910-papillon,[36 36 35 ... 87 87 87]
n02086910-papillon,[253 252 252 ... 255 254 254]
n02086910-papillon,[131 142 141 ... 110 106 105]
n02086910-papillon,[112 112 112 ...  68  80  85]
n02086910-papillon,[ 96  94  92 ... 116 107  73]
n02086910-papillon,[208 208 208 ... 104  80  85]
n02086910-papillon,[105 127  46 ... 174 194 223]
n02086910-papillon,[ 40  38  38 ... 105 105 105]
n02086910-papillon,[ 83  74  67 ... 166 166 166]
n02086910-papillon,[ 69  70  74 ... 175 172 172]
n02086910-papillon,[13 14 15 ... 51 54 57]
n02086910-papillon,[ 78  80  56 ... 155 208 209]
n02086910-papillon,[ 33  34  36 ... 252 252 252]
n02086910-papillon,[50 41 36 ... 49 50 51]
n02086910-papillon,[ 56  51  51 ... 122 123 126]
n02086910-papillon,[194 197 204 ... 224 221 219]
n02086910-papillon,[179 171 161 ... 118 122 116]
n02086910-papillon,[254 247 248 ... 255 255 255]
n02086910-papillon,[ 94  78 151 ... 186 205 212]
n02086910-papillon,[ 90  91  92 ... 134 132 133]
n02086910-papillon,[ 32  26  26 ... 140 143 143]
n02086910-papillon,[ 56  55  54 ... 123 132 140]
n02086910-papillon,[ 44  44  43 ... 173 175 177]
n02086910-papillon,[28 28 29 ... 21 18 16]
n02086910-papillon,[32 32 32 ... 43 67 86]
n02086910-papillon,[254 254 253 ... 255 255 255]
n02086910-papillon,[ 86 103  78 ... 105 112 107]
n02086910-papillon,[104 104 105 ...  71  64  67]
n02086910-papillon,[144 148 148 ...  55  60  57]
n02086910-papillon,[ 77  74  89 ... 126  95  85]
n02086910-papillon,[ 33  32  31 ... 221 221 220]
n02086910-papillon,[216 181 186 ... 253 255 255]
n02086910-papillon,[110 115 122 ... 148 148 147]
n02086910-papillon,[16 29 35 ... 67 87 70]
n02086910-papillon,[ 53  53  54 ... 143 133 123]
n02086910-papillon,[180 182 250 ... 182 182 182]
n02086910-papillon,[ 73  66  61 ... 169 180 147]
n02086910-papillon,[ 4  4  9 ... 59 48 35]
n02086910-papillon,[44 43 42 ... 67 69 66]
n02086910-papillon,[101 102 103 ...  56  62  64]
n02086910-papillon,[130 132 135 ... 121  88  94]
n02086910-papillon,[ 14  26  37 ... 196 196 196]
n02086910-papillon,[32 32 31 ... 33 33 33]
n02086910-papillon,[109 109 110 ... 170 173 173]
n02086910-papillon,[143 147 165 ...  85  75  70]
n02086910-papillon,[ 90  58  62 ...  58  90 100]
n02086910-papillon,[110 110 110 ... 246 245 244]
n02086910-papillon,[ 57  34  28 ... 105 109 142]
n02086910-papillon,[ 21  18  15 ... 161 150 143]
n02086910-papillon,[35 35 35 ... 59 58 58]
n02086910-papillon,[135 134 133 ... 222 221 220]
n02086910-papillon,[159 158 162 ... 166 175 180]
n02086910-papillon,[ 74  61  49 ... 120 119 142]
n02086910-papillon,[137 138 140 ... 145 116 133]
n02086910-papillon,[135 130 130 ...  87  82  63]
n02086910-papillon,[ 84  89  46 ... 141  90  82]
n02086910-papillon,[35 31 42 ... 41 22 56]
n02086910-papillon,[ 14  18  22 ... 150 168 147]
n02086910-papillon,[ 73 158 156 ...  40  28  53]
n02086910-papillon,[196 196 196 ...  81  80  79]
n02086910-papillon,[ 58  42  28 ... 189 175 180]
n02086910-papillon,[79 85 92 ... 54 54 54]
n02086910-papillon,[188 191 194 ... 189 197 169]
n02086910-papillon,[ 45  47  48 ... 146 143 140]
n02086910-papillon,[ 9 12 11 ... 27 26 25]
n02086910-papillon,[110 110 110 ...  12  12  12]
n02086910-papillon,[140 128 122 ... 100 103 100]
n02086910-papillon,[67 66 63 ... 27 38 24]
n02086910-papillon,[127 129 130 ... 135 139 145]
n02086910-papillon,[109 122 119 ... 105 102 102]
n02086910-papillon,[211 211 211 ... 191 191 191]
n02086910-papillon,[90 90 90 ... 77 72 69]
n02086910-papillon,[ 44  52  63 ... 104  92  97]
n02086910-papillon,[ 19  13  15 ... 175 179 177]
n02086910-papillon,[139 139 139 ...  97  92  89]
n02086910-papillon,[124 127 131 ...  72  74  82]
n02086910-papillon,[133 126 122 ...  21  20  19]
n02086910-papillon,[ 28  30  31 ... 131 130 130]
n02086910-papillon,[ 81 142 149 ...  43  35  64]
n02086910-papillon,[176 177 180 ... 159 142  78]
n02086910-papillon,[120 122 103 ...  29  31  32]
n02086910-papillon,[68 68 67 ... 91 90 88]
n02086910-papillon,[ 15   2   4 ... 155 149 148]
n02086910-papillon,[105 106 108 ...  25  26  26]
n02086910-papillon,[103  73 102 ...  50  77  37]
n02086910-papillon,[129  83  98 ... 110 109 162]
n02086910-papillon,[ 4  4  4 ... 65 59 67]
n02086910-papillon,[ 11  17  15 ... 156 160 161]
n02086910-papillon,[250 255 250 ... 255 255 255]
n02086910-papillon,[ 64  67  69 ... 109 106 104]
n02086910-papillon,[ 88  95 101 ...  82  92  65]
n02086910-papillon,[ 49  50  51 ... 153 157 157]
n02086910-papillon,[129 101  88 ... 128 128 128]
n02086910-papillon,[127 125 123 ... 135 133 133]
n02086910-papillon,[250 255 251 ... 255 255 255]
n02086910-papillon,[118 109  95 ...  10  31  46]
n02086910-papillon,[ 92 115  64 ... 128  72  75]
n02086910-papillon,[127 130 129 ... 108  90 125]
n02086910-papillon,[ 23  23  23 ... 126 125 124]
n02086910-papillon,[123 126 126 ...  10   9  13]
n02086910-papillon,[22 21 20 ... 96 81 48]
n02086910-papillon,[141 141 141 ... 180 180 180]
n02086910-papillon,[129 128  83 ...  78 102 118]
n02086910-papillon,[118 122 122 ... 160 159 158]
n02086910-papillon,[225 236 241 ...  28  33  31]
n02086910-papillon,[ 77  80  83 ... 108 107 106]
n02086910-papillon,[ 3  3  3 ... 17 16 15]
n02086910-papillon,[ 1  5  9 ...  8 25 24]
n02086910-papillon,[242 253 250 ... 229 220 221]
n02086910-papillon,[ 45  56  65 ... 113 113 113]
n02086910-papillon,[49 35 32 ... 27 50 38]
n02086910-papillon,[ 63  63  68 ... 192 175 189]
n02086910-papillon,[160 135 139 ...  70  66  67]
n02086910-papillon,[158 156 152 ... 207 197 136]
n02086910-papillon,[112 110 108 ... 180 179 178]
n02086910-papillon,[44 39 29 ... 59 56 58]
n02086910-papillon,[ 73  82  95 ... 120 133 133]
n02086910-papillon,[24 23 31 ... 61 62 62]
n02086910-papillon,[ 75  75  74 ... 148 145 138]
n02105162-malinois,[143 143 144 ...  84  85  86]
n02105162-malinois,[130 156 144 ... 255 255 255]
n02105162-malinois,[190 191 193 ... 157 155 159]
n02105162-malinois,[130 130 130 ... 172 167 137]
n02105162-malinois,[ 98  97  96 ... 125 123 124]
n02105162-malinois,[106 103 101 ... 255 255 255]
n02105162-malinois,[ 40  41  42 ... 131 128 116]
n02105162-malinois,[ 61  83  59 ...  79 105 130]
n02105162-malinois,[106 100 100 ... 170 170 170]
n02105162-malinois,[109 108 110 ... 173 192 141]
n02105162-malinois,[170 171 176 ...  37  41  48]
n02105162-malinois,[173 190 193 ... 215 198 196]
n02105162-malinois,[106 106 105 ...  97 100  99]
n02105162-malinois,[255 255 255 ... 255 255 255]
n02105162-malinois,[190 194 190 ... 103 100  97]
n02105162-malinois,[170 170 170 ...  46  47  47]
n02105162-malinois,[ 36  39  36 ... 111 113 103]
n02105162-malinois,[128 125 126 ... 126 127 128]
n02105162-malinois,[40 10  9 ... 18 25 22]
n02105162-malinois,[196 198 201 ... 116 154 166]
n02105162-malinois,[ 24  23  21 ... 168 160 128]
n02105162-malinois,[149 150 153 ... 135 150 167]
n02105162-malinois,[157 154 156 ... 159  81 116]
n02105162-malinois,[66 72 80 ... 42 74 21]
n02105162-malinois,[245 250 251 ... 109 113 112]
n02105162-malinois,[ 61  64  46 ... 141 132 137]
n02105162-malinois,[ 22  46  42 ... 102  97 123]
n02105162-malinois,[214 188 199 ... 238 113  46]
n02105162-malinois,[50 48 47 ... 59 60 60]
n02105162-malinois,[253 253 253 ... 255 255 255]
n02105162-malinois,[203 206 218 ... 180 174 164]
n02105162-malinois,[57 66 72 ... 17 18 19]
n02105162-malinois,[101  71 101 ...  90 114  68]
n02105162-malinois,[196 197 201 ...  99  97  95]
n02105162-malinois,[204 203 201 ... 128 134 142]
n02105162-malinois,[253 253 253 ... 255 255 255]
n02105162-malinois,[164 198 234 ... 170  50  78]
n02105162-malinois,[156 156 156 ... 104 113 123]
n02105162-malinois,[231 253 254 ... 154 129 127]
n02105162-malinois,[151  96 141 ... 224 246 201]
n02105162-malinois,[  4  23  31 ... 176 171 168]
n02105162-malinois,[143 143 143 ... 110 111 119]
n02105162-malinois,[ 3  4  1 ...  5 12  0]
n02105162-malinois,[152 144 139 ... 113 120 133]
n02105162-malinois,[190 180 164 ...  93  95  95]
n02105162-malinois,[144 155 164 ... 236 195 173]
n02105162-malinois,[ 25  23  22 ...  99 115 112]
n02105162-malinois,[ 25  23  20 ... 109 109 108]
n02105162-malinois,[219 191 184 ...  96 106  71]
n02105162-malinois,[ 56  91  89 ... 112 135 135]
n02105162-malinois,[ 18  17  14 ... 137 134 125]
n02105162-malinois,[255 255 255 ... 255 255 255]
n02105162-malinois,[ 57  55  54 ...  76  86 102]
n02105162-malinois,[ 67  55  51 ... 203 204 206]
n02105162-malinois,[ 19  22  24 ... 207 213 214]
n02105162-malinois,[102 102 102 ... 105 108 100]
n02105162-malinois,[ 0 12  1 ...  9  2  9]
n02105162-malinois,[150 150 150 ...  46  44  42]
n02105162-malinois,[58 35 56 ...  5 14  9]
n02105162-malinois,[142 175 168 ...  90  82  77]
n02105162-malinois,[95 96 97 ... 77 77 76]
n02105162-malinois,[109 106 113 ... 125 134 111]
n02105162-malinois,[ 0  8  7 ... 17 20  6]
n02105162-malinois,[ 91  91  91 ... 134 135 135]
n02105162-malinois,[10 10 10 ... 56 51 44]
n02105162-malinois,[130 128 126 ... 118 122 128]
n02105162-malinois,[ 25  69 113 ... 202 182 126]
n02105162-malinois,[254 254 254 ... 103 102 101]
n02105162-malinois,[108 111 114 ... 210 212 215]
n02105162-malinois,[26 28 31 ... 39 39 39]
n02105162-malinois,[ 50  49  50 ...  38  92 142]
n02105162-malinois,[214 216 217 ...  89  92  89]
n02105162-malinois,[60 60 64 ... 51 56 63]
n02105162-malinois,[14 13 13 ... 68 69 70]
n02105162-malinois,[ 62  51 116 ... 216 211 211]
n02105162-malinois,[255 255 255 ... 255 255 255]
n02105162-malinois,[171 170 169 ... 231 160 148]
n02105162-malinois,[119  94  82 ...  84  93 118]
n02105162-malinois,[121 133 114 ... 129 115 117]
n02105162-malinois,[ 83  81  79 ... 123 120 118]
n02105162-malinois,[110 122 141 ... 173 174 176]
n02105162-malinois,[193 193 194 ...  18  18  18]
n02105162-malinois,[231 231 231 ... 254 254 253]
n02105162-malinois,[253 253 253 ...  99  99  99]
n02105162-malinois,[101 102 102 ... 106 106 107]
n02105162-malinois,[ 1  1 10 ...  9  0  0]
n02105162-malinois,[167 168 170 ... 128 131 137]
n02105162-malinois,[44 36 29 ... 47 46 43]
n02105162-malinois,[129 130 130 ... 232 232 231]
n02105162-malinois,[174 176 178 ... 140 116 118]
n02105162-malinois,[129 135 148 ... 136 136 137]
n02105162-malinois,[134 132 131 ... 235 237 238]
n02105162-malinois,[165 164 163 ... 104 161 172]
n02105162-malinois,[ 27  25  23 ... 224 224 224]
n02105162-malinois,[193 195 197 ... 174 174 174]
n02105162-malinois,[ 9  2 11 ...  8  4  8]
n02105162-malinois,[132  91 247 ... 128 144 145]
n02105162-malinois,[149 147 145 ... 143 150  72]
n02105162-malinois,[102  94 113 ...  98  87  85]
n02105162-malinois,[  5   4   4 ... 118 109 101]
n02105162-malinois,[ 70 203 243 ... 139  93 161]
n02105162-malinois,[ 74  93  84 ... 146 158 157]
n02105162-malinois,[ 33  25  58 ... 192 191 184]
n02105162-malinois,[ 91  92  92 ... 208 207 207]
n02105162-malinois,[44 42 32 ... 51 51 53]
n02105162-malinois,[233 157 104 ... 140 140 140]
n02105162-malinois,[28 28 28 ... 25 25 25]
n02105162-malinois,[121 121 120 ... 115 108  99]
n02105162-malinois,[43 40 52 ... 57 67 66]
n02105162-malinois,[24 22  1 ... 10 36 25]
n02105162-malinois,[ 34  37  37 ... 116 125 112]
n02105162-malinois,[88 88 88 ... 66 70 75]
n02105162-malinois,[160 111  71 ... 137 120 108]
n02105162-malinois,[103 100  98 ...  96  95  98]
n02105162-malinois,[193 193 193 ... 127 146 136]
n02105162-malinois,[122 121 121 ... 102  97  94]
n02105162-malinois,[17 17 17 ... 45 54 64]
n02105162-malinois,[113 113 112 ... 165 149 154]
n02105162-malinois,[ 88  90  93 ... 209 206 210]
n02105162-malinois,[ 44  35  36 ... 105  89  54]
n02105162-malinois,[ 5 25 34 ...  0  7 11]
n02105162-malinois,[ 78  66  41 ... 110 123 104]
n02105162-malinois,[150 151 152 ...  76  90 100]
n02105162-malinois,[102  94 113 ...  98  87  85]
n02105162-malinois,[158 169 173 ...  32  41  62]
n02105162-malinois,[239 240 242 ...  95  80  66]
n02105162-malinois,[ 11  14  17 ...  98  95 110]
n02105162-malinois,[230 230 230 ... 188 191 195]
n02105162-malinois,[ 4  4  4 ... 59 65 67]
n02105162-malinois,[115 109 121 ... 141 114  93]
n02105162-malinois,[  3   9  15 ... 119 122 140]
n02105162-malinois,[ 91  92  93 ... 204 168 187]
n02105162-malinois,[174 140 180 ... 181 200 208]
n02105162-malinois,[135 130 124 ...  65  36  60]
n02105162-malinois,[4 5 5 ... 0 0 0]
n02105162-malinois,[ 85  56  26 ... 207 208 210]
n02105162-malinois,[45 44 42 ... 82 77 77]
n02105162-malinois,[168 170 172 ...  42  39  37]
n02105162-malinois,[200 199 198 ... 202 202 202]
n02105162-malinois,[10  9  1 ...  0  0  0]
n02105162-malinois,[138 138 141 ... 121 125 140]
n02105162-malinois,[213 213 214 ... 153 152 151]
n02105162-malinois,[ 95 100 102 ...  69  73  77]
n02105162-malinois,[  9  11  13 ... 120 119 118]
n02105162-malinois,[ 1  1 16 ...  2  2  7]
n02105162-malinois,[214 213 214 ... 209 207 213]
n02105162-malinois,[ 40  43  43 ... 153 146 144]
n02105162-malinois,[150 144 132 ... 129 128 128]
n02105162-malinois,[ 96  96  97 ... 144 143 143]
n02105162-malinois,[ 0 10 14 ...  4  7  5]
n02115913-dhole,[132 126 120 ... 159 141 176]
n02115913-dhole,[136 131 123 ... 200 198 198]
n02115913-dhole,[ 65  67  67 ... 103 133 119]
n02115913-dhole,[175 163 168 ...  93  98 101]
n02115913-dhole,[40 39 37 ... 76 70 70]
n02115913-dhole,[226 226 225 ... 100  97  91]
n02115913-dhole,[38 37 36 ... 14 22 24]
n02115913-dhole,[117 105  92 ...  90  87 107]
n02115913-dhole,[ 82  90  78 ... 118 112 112]
n02115913-dhole,[112 103  92 ...  81  71 199]
n02115913-dhole,[247 247 247 ... 141 140 119]
n02115913-dhole,[190 186 189 ... 187 137 178]
n02115913-dhole,[ 6  6  5 ... 41 24 24]
n02115913-dhole,[  7  11  12 ... 195 204 205]
n02115913-dhole,[ 95 101 160 ...  96  97  96]
n02115913-dhole,[ 42  41  40 ... 255 255 255]
n02115913-dhole,[168 109 126 ... 186 168 187]
n02115913-dhole,[  7   7   9 ...  86 104 110]
n02115913-dhole,[106 106 106 ...  98  69 110]
n02115913-dhole,[42 40 39 ... 97 95 94]
n02115913-dhole,[80 80 80 ... 69 80 79]
n02115913-dhole,[19 18 17 ... 83 69 88]
n02115913-dhole,[32 28 28 ... 64 50 52]
n02115913-dhole,[155 153 149 ... 189 186 188]
n02115913-dhole,[92 32 86 ... 58 76 68]
n02115913-dhole,[43 47 53 ... 16 16 16]
n02115913-dhole,[166 169 171 ...  27  27  28]
n02115913-dhole,[ 92  90  83 ... 116 123 115]
n02115913-dhole,[100 100 101 ... 104 114 112]
n02115913-dhole,[107 109 111 ...  67  78  89]
n02115913-dhole,[ 40  45  48 ... 119 114 115]
n02115913-dhole,[ 97  89  72 ... 121 129 129]
n02115913-dhole,[ 72  74  72 ... 106  88  79]
n02115913-dhole,[ 52  57  63 ... 100 112 122]
n02115913-dhole,[111 105 101 ... 120 120 123]
n02115913-dhole,[112 113 113 ... 145 196 182]
n02115913-dhole,[ 27  25  21 ... 116 129 147]
n02115913-dhole,[142 145 148 ... 137 155 176]
n02115913-dhole,[148 146 144 ...  96 100 149]
n02115913-dhole,[ 53  50  50 ... 105 103 101]
n02115913-dhole,[ 80  83  89 ... 123 125 127]
n02115913-dhole,[157 156 155 ... 180 179 178]
n02115913-dhole,[158 141 162 ... 172 175 169]
n02115913-dhole,[115 115 115 ...  96  98  98]
n02115913-dhole,[68 70 71 ... 87 92 97]
n02115913-dhole,[ 77  75  74 ... 181 175 184]
n02115913-dhole,[ 99 107 113 ... 108 108 108]
n02115913-dhole,[ 63  69  28 ...  88 123  99]
n02115913-dhole,[ 4  6  8 ... 54 56 58]
n02115913-dhole,[ 82  83  84 ... 105  94  94]
n02115913-dhole,[ 95  92  92 ... 156 156 155]
n02115913-dhole,[ 36  53  64 ... 158 159 160]
n02115913-dhole,[ 75  72  69 ... 154 174 208]
n02115913-dhole,[ 47  47  47 ... 183 164 151]
n02115913-dhole,[161 162 169 ...  92 201 191]
n02115913-dhole,[190 186 189 ... 187 137 178]
n02115913-dhole,[ 97  97 100 ... 202 192 187]
n02115913-dhole,[30 32 35 ... 98 95 99]
n02115913-dhole,[135 135 137 ... 163 159 158]
n02115913-dhole,[ 15  13  11 ... 131  87 106]
n02115913-dhole,[ 53  53  53 ... 105 105 105]
n02115913-dhole,[102 129 101 ...  95  94  93]
n02115913-dhole,[111 113 111 ...  65  55  54]
n02115913-dhole,[ 39  50  65 ... 222 224 224]
n02115913-dhole,[187 186 184 ... 185 207 217]
n02115913-dhole,[132 135 134 ... 148 167 149]
n02115913-dhole,[ 6  6  5 ... 41 24 24]
n02115913-dhole,[ 46  46  47 ... 184 188 194]
n02115913-dhole,[ 72  52  52 ... 198 206 216]
n02115913-dhole,[15 18 23 ... 38 36 28]
n02115913-dhole,[88 90 93 ... 94 94 93]
n02115913-dhole,[132 134 128 ... 167 167 167]
n02115913-dhole,[36 39 45 ... 80 72 76]
